GeneID	Mock_0_A.x	AngII_0.25_A.x	AngII_0.5_A.x	AngII_0.75_A.x	AngII_1_A.x	AngII_1.5_A.x	AngII_2_A.x	AngII_3_A.x	AngII_4_A.x	AngII_6_A.x	AngII_8_A.x	AngII_24_A.x	Mock_0_B.x	AngII_0.25_B.x	AngII_0.5_B.x	AngII_0.75_B.x	AngII_1_B.x	AngII_1.5_B.x	AngII_2_B.x	AngII_3_B.x	AngII_4_B.x	AngII_6_B.x	AngII_8_B.x	AngII_24_B.x
ASPM	-0.102877536665906	0.064948828461306	0.141115613553415	0.192369049323846	0.00140396973983198	0.0682281599894046	0.325726867352886	0.228529569657898	-0.174677139617712	-0.57085017878401	-0.453804382777038	-0.187306882946727	0.145462183522681	0.015400958233287	0.105318201128156	0.153084850348646	0.130129980317502	0.308796153688517	0.428854105514114	0.171458361441196	-0.111783207111325	-0.548020570134496	-0.300564210728305	-0.0309427435071664
ASTN1	-0.0559231656143163	0.0180798274885166	0.0790155831028235	0.116385007979169	-0.00433635232738122	0.0405833814555028	-0.021517718212427	0.0567252352116185	0.0666360188739165	0.00190915959152232	-0.0341769032017965	-0.123994482707085	-0.0766232430950604	-0.0560354927775171	-0.0174505118642502	0.0491937225173442	0.00175976797304825	0.0729921540886909	-0.058445577540198	-0.0202829854482337	0.0642767437202444	0.0442903642685253	-0.00776529160801758	-0.13529524187464
ASXL2	-0.0598016457958358	0.0370139255256649	-0.0371617773232644	0.297508454692778	-0.0677797284386478	-0.0607159896947745	-0.110689444761814	0.150392311054926	-0.048360095388841	-0.0284088037778115	0.104508000718647	0.0718689164600604	0.23175179413753	0.0374356714433989	-0.129014460726371	-0.0926848894410161	-0.0829760403559395	0.00863154107657398	-0.0301551423749605	-0.00282091750706258	-0.0321291287573446	-0.153009459988297	0.158110739867062	-0.161513830644661
ATAD2	-0.0555865768939671	0.0161353491623493	0.105551889833992	-0.0282112560322988	-0.0898317999201336	0.089100392406854	0.167814584185355	0.0442957598749372	-0.127412488419885	-0.13998602696763	-0.158494593103906	0.0517783932910376	-0.00547700733755434	-0.0297276302767196	-0.0309152667944464	0.0671432453917147	0.112910840785884	0.138196643060853	0.123606738277897	0.0511692421318425	-0.0154673223649289	-0.158745343700589	-0.0287310827178252	-0.0991166838728332
ATF4	-0.110146917869223	-0.218115589122227	0.00174863798465924	0.063943085085899	-0.0775098853294899	-0.348828084196707	-0.363247012344493	-0.113677918129087	-0.00214738390730965	0.421489520574591	0.353577305914498	-0.277158913982632	-0.0900007739309301	0.0890283225613454	0.0778589337428484	0.0322738501878205	-0.0508443513136924	-0.521143147699511	-0.14462595695306	-0.0321459829293933	0.252666091809895	0.590689340936435	0.673048657857442	-0.206731828947678
ATF5	-0.0296519186501845	-0.0211868824701682	0.0242637092249883	0.0109774500549822	-0.0227978096991618	0.00600254771344186	-0.236265699870001	-0.000639416673817061	-0.0208901506158557	0.218507685710982	0.177864128841255	-0.103699383841781	-0.137967777625064	-0.0538627293063564	-0.0144224738605698	-0.135478286614674	-0.122450390949427	0.0677222987922499	-0.186386081747526	-0.0397376609504563	0.036815128505615	0.201061689871061	0.284648944690263	0.0975730794702062
ATF6	-0.0580173773577327	0.0822940109044867	-0.0443133404377447	-0.0226738139008423	-0.00835306851669947	0.00784256544379919	0.034557834304095	-0.0376925045399965	-0.0589752107731431	0.060201974932491	0.128725797172818	0.153845983613743	-0.0548737075160531	-0.0557010350537988	-0.0175939839098032	-0.0501428776544126	-0.0898369407743949	-0.0481583533166158	-0.0328984255430321	-0.0678755083787472	-0.110810602959793	0.0759286458583146	0.142849303929847	0.0716706344732148
ATG12	0.00599189795147643	0.0932344790960428	-0.0380244153598655	0.0348410558104783	-0.149455923465126	0.0668568560571223	-0.0842919878804704	0.0937800717595094	-0.20266266036111	0.0297546516591176	-0.0400104537730645	0.190349454587656	0.0493843345668238	-0.0602472906760024	0.0904032934968819	0.028428468769908	-0.089224340571265	-0.00117299391213592	-0.0340175538399219	-0.105636230384813	-0.12170533811701	-0.050509207636333	0.0499429487884986	0.243990883433603
ATG14	-0.0532463390418229	0.1356960713607	0.094210204172497	0.1251640270284	0.0673523348259756	0.0293033859931054	-0.0321162723445794	-0.2882992959977	-0.231139764054182	-0.128770258855082	-0.0246781807085998	-0.105377592748379	0.151234278920029	0.141842427536916	0.16535833129078	0.176189057045971	0.0456046510124578	0.111931902155554	0.0158878980465973	-0.227905884605158	-0.219578571711123	-0.118619225713912	0.0447956770743634	0.125161139317193
ATMIN	-0.0225462917407119	0.0344677007676109	0.117740757509006	0.16338372136469	-0.0111127479321783	0.0129148248891389	0.0398593802459136	0.0218073512827235	-0.0820881475560224	-0.185847697642667	-0.134437947506275	0.272596197217865	-0.0656068028370434	0.0322925810088359	0.0776966225079715	0.0476599817182991	-0.102807341950268	0.146365528174589	0.0294288512393886	0.04552729491886	-0.0678774929968194	-0.290775165775678	-0.166130457175687	0.0874893002684579
ATN1	-0.151628409306839	-0.0149316140518094	0.11740611077158	0.228447343022213	0.128043357001908	0.0807614033207401	-0.0975012169792951	0.141738637022904	0.206221073903313	-0.0297249197174778	-0.276449382521609	-0.354191269869273	-0.043610726254016	-0.123858749449806	-0.0348227575238704	0.0522724369852152	0.104708088054376	0.152604496524339	-0.00140965210262398	0.0696356354943147	0.27684723423392	0.0410396739539928	-0.197943206696785	-0.273653585815411
ATP1B1	-0.186462467077629	-0.235662842535922	-0.439535562229257	-0.493345536065906	-0.526306528333333	-0.471047696762864	-0.280749877359911	0.13430128967392	0.396048344762113	0.987885490294261	1.2304679237026	-0.159136767621276	-0.177809339350206	-0.250469902694613	-0.388976174651723	-0.568165524940789	-0.546761610927325	-0.371907026050522	-0.181393387050498	0.0728405237229123	0.484535455950223	0.973975966828042	1.23880392340697	-0.241128674689269
ATP2A2	-0.114431600896809	-0.063471783571201	-0.0774550662780986	-0.126628173661295	-0.258288524583473	-0.329598159232132	-0.121934998428884	0.0127615455804524	0.137835667492243	0.413102193527501	0.668013279770849	0.131100401036913	-0.037286088652955	-0.17873681508094	-0.171391031217777	-0.177576586589668	-0.348557698980801	-0.243615042761835	-0.202539019743217	-0.108257211849131	0.137543218727638	0.408351009108954	0.608938273851969	0.0421222124316977
ATP5B	0.061338195982677	-0.0194589493122266	-0.0541300629748367	-0.0385497473909818	0.0168683511257716	-0.104869039462906	-0.0557403313737976	-0.0138351178126468	-0.0374500190611612	0.000531871838848452	0.0518276922372558	0.0479332952015422	-0.0100207825999898	0.0931785337255857	-0.0227760885980397	-0.0394313540794741	-0.0574923520084259	-0.0590052890819835	-0.0471351824256971	0.0208625997851534	0.0284598796479417	0.0538242502856767	0.0477886136056674	0.137281032746047
ATP6V1G1	0.0819013950485927	0.0197501481517204	-0.201106474701086	-0.119303754783268	-0.0595248510270553	-0.283230026349563	-0.0481265757610258	0.0194834377540352	-0.103987318700514	0.158881420144358	0.372225955403086	0.0468300460928516	0.0829572511014183	0.0371861531178094	0.0180940777027999	0.0453413949863472	-0.0654683216099726	-0.293843855141234	-0.0668819889464481	-0.0075445452530311	-0.188916781746266	0.173526008607704	0.387139525504026	-0.00538231959528643
AUP1	0.0131030361315191	0.0137750156666133	0.0371388544380389	0.0656509422366469	-0.0114863467262322	-0.0709700500322492	-0.180190991308559	-0.0379036110510723	-0.0406723687407108	0.200172863122171	0.317199443582443	-0.0652224588632693	-0.121610868259761	-0.0737388760519355	0.012423419265791	-0.0720228595524151	-0.106012941397738	-0.206429199464038	-0.11459455822614	-0.0557262065198825	0.0108805351434819	0.173981596852503	0.321563378040759	-0.00930774828596351
AVPI1	-0.237317027958304	-0.472186966746681	-0.490570511879734	-0.473471939955742	-0.25015327938066	-0.220804344503613	0.197432059330911	0.807014935579658	0.669434917037857	0.412060364401284	-0.164886770786642	-0.514263752736401	-0.135982357715002	-0.418528992219428	-0.324112451511633	-0.185300101681164	-0.126273631180056	0.16355622879547	0.404091695981367	0.853399560698141	0.550094799238856	0.216334391263235	0.19357197254252	-0.45313879661424
AXIN2	-0.119060684693064	-0.00735170260529355	0.0460311436302006	0.0709565075061176	0.257564887228202	0.363397196231063	0.0727935393875676	-0.184773982089075	-0.147306085190228	-0.262789114733512	-0.258207600430752	-0.0258378565341525	0.0321966250516269	0.0734979322904941	0.0344934229211668	0.192342246092721	0.288137648341037	0.228876994547431	-0.0402857933706241	-0.327899087008756	-0.114562009660471	0.0569188563736035	-0.165710780295743	-0.063422302989557
B3GAT1	-0.0371957530527969	-0.00600352963840098	0.0614544938864536	0.00567468902129992	0.102719973007751	-0.10846789660736	-0.239791612907376	-0.537896287127981	-0.332152000935094	0.309989352717098	0.61736564756746	-0.181005685640097	0.0248164572079586	0.0112120052049101	0.0949254975162887	0.158468660997947	0.128790748727661	0.026882813755003	-0.362539986681469	-0.579779138661937	-0.132017476075815	0.332951254822866	0.692903314549646	-0.0513055416540159
B4GALT5	-0.125902073678019	-0.121604535012881	0.00619894906108459	-0.000203588552493084	0.00482840323156694	0.206048249057502	0.0664315596566977	-0.308308159169117	-0.172225624514703	0.19100994167148	0.518362115736969	0.0890059088672853	-0.197397118280375	-0.256785570115614	-0.107856383459762	0.000767348387405609	0.0429010245021097	0.166991168918915	-0.0748374027958112	-0.445846598934749	-0.128768217324528	0.21900323030165	0.485385621400796	-0.0571982489554106
BACH1-IT1	-0.113095948171018	0.122140308646853	-0.653934872891952	0.0383426040079106	0.249654759929207	-0.806041646588997	0.328794727452124	-0.111870087987586	-0.389517309205231	0.0508152558141459	0.622933828031299	0.108833229217446	-0.146745474128102	0.315945630506507	0.101736344770263	0.0964884740304882	-0.869245304442254	0.323819031775278	0.181715612452112	0.388072491281033	-0.359820549709621	0.327086184879395	0.260986108052108	-0.0670933977214085
BAG5	-0.102835294665673	-0.0813122581034447	-0.0752863043430439	0.0444589911674818	-0.112745299132693	-0.0186906782838601	0.0357707684518736	-0.0969544482953167	0.0599595167329363	0.144345657981649	0.265864100355073	-0.0108220111941989	-0.200560390906631	-0.0680524274066995	-0.131971366273084	-0.066621599859176	0.0848183714100743	-0.128409934935791	-0.0114673762970984	0.108487389197392	0.155186407253643	0.0239115814779696	0.252785346154681	-0.0698587404860625
BAHD1	0.0754892480885879	0.14550750810932	0.210991842967113	0.189920639663853	0.0673246745900102	0.0886593416276927	-0.119318287952024	-0.112004768951763	-0.0369724691184514	-0.0580182263927284	-0.375731317412152	-0.061902717030932	0.105852990301271	0.0853304440501495	0.124110361972501	0.0203321514828866	0.0852868487878722	0.15217941689052	-0.128282372661091	-0.0259722035873048	0.0280506570395337	-0.100056957422486	-0.360195081778298	-0.00058172326408068
BAK1	0.00755177318386324	-0.0465418211671857	0.0363642624945427	0.0452129438593163	-0.118263214462439	-0.0600604830784862	-0.209770480936446	-0.296255566850584	-0.0206475865329862	0.258975998414847	0.412911563312404	0.0298483367216154	0.0182884897545007	-0.01304383356191	0.000949158805442163	0.0431330827803457	-0.037493010199367	-0.199622202051861	-0.201511585534325	-0.343655235127018	-0.0484616183719994	0.274299007299924	0.465426793176721	0.00236522807108337
BAZ1B	-0.043205938340121	-0.00297885547762206	0.0748170569899546	0.155361640582373	0.0597099087358066	0.0102521151049102	0.0828088360926454	-0.0312337999669849	-0.249731673872713	-0.173116276655566	-0.10700146095864	0.101449604168019	0.0384818490208517	0.0771742179559228	0.0730833112357259	0.177985140349442	0.117871510706847	0.0725455680426189	0.0574772969825308	-0.123415213566828	-0.131870377224464	-0.158388010389099	-0.0336280279909951	-0.0444484215246143
BBS10	0.182744449278322	0.166160837621149	0.292689613101766	-0.0648730989535873	-0.00142153297397662	0.355422296150855	-0.378783110486937	-0.102358711487613	-0.285487175771042	-0.576708557658375	-0.788366548372481	0.14183851185386	0.306195854989213	0.0151004336414642	0.401677078477736	0.362237874680097	0.142412489939949	0.190938838388821	0.289037845726821	0.024230648431278	-0.430631091178342	-0.37103625553683	-0.199184016148877	0.32816332628673
BCDIN3D	0.230018498023857	0.173107181614169	0.159457331398971	0.0478153374096808	0.0222532493080164	0.0246181098344425	0.00283424583052039	-0.539271873524306	-0.410024654661636	0.00923210247331963	0.172994896285462	0.371671822303419	-0.00485280002768251	-0.0530745417406997	0.0834605269709563	-0.0206275657650375	0.137749342730764	-0.0795449249611054	-0.143524903589905	-0.025081510538963	-0.38408194100664	-0.137253296809937	0.0918423108292243	0.27028305761311
BCHE	-0.0080470298126864	-0.0913469630589054	-0.141493155760609	-0.197327654677227	-0.140340014133644	-0.129987111496345	-0.0244783692022631	0.0543274656911273	0.170327740723112	0.295530261043313	0.392039290570515	0.0831666342432079	-0.017637970412424	-0.106727822865773	-0.17947632066221	-0.194009225871533	-0.189757500618239	-0.275445892474698	-0.0967736630038928	0.141096303289246	0.102901390611606	0.233577687463633	0.322989784963269	-0.00310786454857848
BCL10	-0.00908442023780587	-0.0444052060449529	-0.270993872990663	-0.0261636457162006	-0.228090584348021	-0.179776222035008	-0.0196048784588246	0.0407613480887646	0.0818064350623904	0.281374708638168	0.0609384700623374	-0.06285999595276	0.368524466491738	-0.0433938188325014	-0.155309423058704	-0.160486910970173	-0.0047231275875913	-0.117947798759948	0.00668148979076275	0.0746106466115897	0.0779397336029611	0.028173638730773	0.269216621685322	0.0328123462283454
BCLAF1	-0.0671354032632473	-0.0194515453424853	-0.062452611117934	0.00419477883458957	-0.0628299402022676	-0.0137415820424664	-0.0253265734869682	0.0281656505181551	0.0187911147889981	-0.0708608665726782	-0.159356235167075	0.0189842538124793	-0.054741430623556	-0.0586483807513211	-0.0204901492332759	-0.0222383618824626	0.0738983113385256	0.0681229001333745	0.074368198712293	0.158776896316091	0.179081589836037	0.0566458277885401	-0.0101872519517762	-0.0335691904415698
BDP1	-0.119938357727773	0.036274670771156	-0.0306294677734994	0.0921568410214611	-0.118637650369545	-0.219194038513205	-0.088767362238521	-0.0366375218552931	-0.0178163104682845	-0.0455831786909564	0.0247214201240609	-0.0482138361039662	0.117139708085858	0.00310538092839939	0.0862764196465436	0.145031942689109	0.0245941957314973	-0.0147117696021928	-0.0184883218775679	0.00494127137774686	0.069471861999125	0.0342675484924659	0.132667759216904	-0.0120312048635222
BEX1	-0.0352218435895989	-0.263209636061973	-0.239363297581279	-0.216216046531442	-0.31664957280694	-0.282234581163694	-0.0226302508307179	0.0546300436818257	0.128815153691515	0.433348084549988	0.558496371345427	0.101864234706482	-0.101918093707287	-0.163600156719659	-0.233682997468228	-0.291953501682388	-0.277918579193608	-0.239406050573677	0.0143074023570758	0.0961943632209154	0.188746628604604	0.42825483145503	0.611019196661511	0.0683282976361164
BEX3	0.0227483791767653	-0.0484228122874417	-0.117198175641278	-0.0963206884635111	-0.0673821641437424	-0.0422996934820294	0.0194527162614911	0.0581220576211268	0.0578923296794141	0.0615388642949544	0.00673628966385589	-0.176126374710951	-0.0426252999717855	0.0246721524752108	0.0240157122422603	0.0257895263637947	-0.0199686692289405	0.0006416042716616	0.104458444431496	0.0565346664795765	0.0825091044760018	0.178663353652594	0.0470845350800341	-0.160515858240557
BHLHE40	0.466981479003809	-0.797531448714412	-1.15017457707119	-0.909939903046081	-0.786093750328473	-0.092827301561537	0.256393372127431	0.171944548425347	0.0590145182581888	0.687172661873787	1.24326491757276	0.061190518083763	0.832923847544654	-0.770088300862899	-1.05780014621129	-0.967083660506169	-0.350054289379023	0.0692490141441823	0.496935583117297	0.312976336548316	0.134974906545204	0.565411756599023	1.2309698523894	0.292190065447904
BHLHE41	0.173979059386719	-0.440424122671666	0.120562222885438	0.491758314325699	0.00225128439140698	0.109941886212933	-0.153690252004241	-0.0865091280858533	0.133663806063136	-0.0292922990046595	-0.156613153127582	0.16527608437969	0.405302402076002	0.033186880522127	-0.335396785897411	-0.0812759616310052	0.418564378831919	-0.140761100113092	-0.333648627252873	0.0605933335034655	-0.0665774375617386	-0.166402263495771	-0.369610401867445	0.245121880134803
BICD2	-0.154907555530178	-0.0922643264623902	-0.0909595673401813	-0.0364615204324027	-0.129796517682987	-0.11999924312164	-0.322272909133246	0.0359259141603685	0.428593938159666	0.488683261069695	0.105754918315634	-0.133165180094551	-0.179360596297197	-0.126893574324048	-0.12349687734055	-0.0269237036145281	-0.0627053567098011	-0.088043936607403	-0.345520361891399	-0.0420104238563954	0.458722932685828	0.476336743569597	0.241916828157336	-0.161152885679226
BIK	-0.29334040528822	-0.385551763724446	-0.365031932069771	-0.248403175939041	-0.0422541844245371	-0.50600351780948	-0.498279191933897	0.0708920251859007	-0.370902875314875	0.596617986746084	1.31496816223178	-0.0256521069836945	-0.429715966560383	-0.648940112044147	0.0528461113934774	0.322503334912737	0.108862542975639	-0.103330257399431	-0.319653156966105	0.12993998700367	0.549580104877597	0.312666824692946	0.744331034044975	0.0338505323932179
BLOC1S5-TXNDC5	0.36252860192964	-0.304566641765544	0.639682334469696	0.991106328945517	-0.425748527720136	-0.683916210022114	0.873596858816935	0.108671207329519	0.195044006647279	-0.120153373658394	0.999872008997297	1.15522361797471	0.793714952813138	1.01767088234101	-0.820200020054532	-1.39272881792101	0.890582460026654	0.124776665602464	0.578542925741019	0.759983144585136	0.220018856094698	-5.67498637297189	0.742476740829694	-1.03119162903078
BMP6	-0.10941102338219	-0.139474488931803	-0.102655077210421	-0.0671022649322394	-0.278808826379497	-0.209914190982272	-0.190210587151523	-0.0442850814004317	0.256808022079152	0.56589992057362	0.432848590472212	-0.0982731710789241	-0.246214088522055	-0.207509217298916	-0.109289961657912	-0.30129760979994	-0.0490520214145957	-0.141164856859814	-0.172463687904381	-0.0573419024061772	0.284473502919917	0.575156592109223	0.473800304590881	-0.0645188754319153
BMS1	-0.168361870450531	0.0473605314094562	0.0126966542078632	0.022515211410228	-0.0117857039155366	-0.142607156886299	-0.089258655846096	-0.0680777403873203	-0.0518672102195374	0.0151515984810767	0.127123173596276	0.174073124602046	0.0399295600201155	0.041262479709667	0.0576612454141514	-0.0510514816846574	-0.0141022033541985	-0.0935517150823107	-0.145905274555821	-0.106525132586625	-0.00718116535038152	0.0547151135923478	0.243591614727911	0.114195003148176
BMS1P1	-0.0571775484039274	0.153118324247522	-0.168178583991416	-0.10588038860363	-0.0691213740206421	-0.135638661761185	0.109983499201576	0.0152686551514263	-0.0798788042559692	0.0945381787655788	-0.0308976505585058	-0.109885992248401	0.0293673748414813	0.0965688470772185	0.160933662791349	-0.110090548449618	0.184949239632659	-0.106587033624336	0.132530223983862	-0.156218415717384	-0.130018875602276	0.00952920007630016	0.0641828978514301	0.208603773616887
BMS1P10	-0.166496190359849	0.210328458565188	0.0486983508793254	0.0559332702645884	0.132134897911879	-0.0722951740765332	-0.168082365516167	-0.101935384713915	0.0249549746584386	0.0195984018541969	0.0988106610282984	0.0431497214148406	0.122130624350546	-0.186549461799676	-0.0928896027478802	-0.0673613954067631	-0.166028509551812	0.100466281990124	0.0950014489446503	0.00759390683410577	0.0674324559080363	0.231188661797158	-0.223493748565114	-0.0122902836636657
BMS1P4	0.177879880126243	0.307403449915121	-0.0720207777041325	0.118900098253046	0.383181076779549	-0.29956374238801	0.235427126777156	0.198846149145382	-0.0592923492825874	-0.0505222772104568	-0.099905188719711	0.0525045976431016	0.531369076832473	-0.843768886661123	-0.125162991200449	0.075170385546202	-0.0062235428479642	-0.509450109452422	0.493797988961986	-0.129670202664131	0.0241766374100848	-0.529920846802115	0.284698368924725	-0.157853921381968
BNIP3	-0.0147416381238746	-0.11542459794797	-0.136919788169102	-0.077462185801629	-0.129300507365685	0.102277482516111	0.0515834806833176	-0.0142826836904967	-0.0199196353515039	-0.00486905424383627	-0.178129430690256	0.0691761100132774	-0.144694397446924	0.0485091418084815	0.103974533879383	0.0406268789860456	0.157745721389759	0.0632378502868867	0.151585146605577	-0.0594274266161387	-0.00405171517946784	0.0765536583064148	-0.0957032776038101	0.12965633375544
BOD1	0.139697363339163	0.0884316772996225	0.0159456600427284	-0.0154717107749608	0.0616078592806245	0.0519777796485233	-0.0918663890181228	-0.155693636948202	-0.251188317346498	-0.203032459868531	-0.0658262687817832	0.0834076256225437	0.158915661852163	0.199352963175327	0.167017741468045	0.0504000316421108	0.119964487207514	0.053876297244367	0.0885518758014756	-0.209851816889518	-0.258219242978149	-0.0872101720115354	0.0167309517810094	0.0424820392120833
BORCS7-ASMT	0.112960455804106	0.345620646610069	0.14828288255528	0.173857270261214	0.238413166122394	-0.27811534171163	-0.0593036686209269	0.00114982336191338	0.0724826801976801	0.198183549779331	-0.34249110132973	-0.116619044728001	-0.205782083150124	-0.0102665902035285	-0.0614950937957062	0.0198421358042623	0.211148049526225	-0.175309327712769	0.179882612741324	0.192496059058915	-0.143576943096998	-0.247028061700114	-0.0596815896134406	-0.194650486159746
bP-2189O9.2	-0.268069398824937	0.0882751719692332	0.357529456394947	0.103295415792174	-0.104750413098011	-0.27390025996582	0.0515996562616038	0.311974459315189	-0.0870333101449738	0.141452266109623	-0.17749550986126	0.0066214961084489	0.12395893272783	0.0785604872649142	-0.256466596165361	0.141389442904423	-0.216973839418061	0.109333245095097	0.0645747910295414	0.0224057481059934	-0.0282489087533454	-0.325392638892574	-0.0870387957931487	0.224399101838473
BRAT1	-0.0921766856946986	0.154550705620484	0.0484768155256726	0.171845186354546	0.0930646231033162	-0.100325186517945	-0.290996682785883	-0.00191044933107497	-0.131960543823257	-0.00851818993659276	-0.0543070789868878	-0.381540597359288	0.0376037395949037	0.0232057437253718	0.0104173126859646	0.145125996574424	0.100914028367462	0.109665997674039	-0.0148140020751643	0.145503361471051	-0.0265295982086087	-0.0404888012534915	0.21177777999831	-0.108583474722654
BRD2	0.0242687273882579	-0.0391093684284244	-0.0605684239997351	0.108569250480678	0.03847030376279	-0.12172296695406	-0.123209438074562	0.0217337600374187	0.15108636715872	0.215289936079371	0.151387541364386	-0.106226868054832	0.00348724802510705	-0.0693956963229862	-0.0918911672719939	-0.0441348664507466	-0.0378413070816845	-0.12435447727496	-0.0856159100546496	-0.0131608051242032	0.184462502936414	0.181763144036587	-0.0301911983600555	-0.133096287816837
BRI3BP	-0.040946332433542	-0.0230845319760243	0.0716541482337554	0.0806167241887159	-0.0469131944857341	-0.0231232772972402	0.110261281389776	0.0521584417307445	0.00887234084516088	0.0189854383524574	-0.0539791798454701	0.124749784248172	-0.0148314978572701	0.0144445550660974	0.0133647396860749	-0.000375887683695649	0.0262615658943091	0.00542004746058208	0.0549123494388998	-0.00863795168344522	-0.0362372891849115	-0.126340333383811	-0.179983281698749	-0.027248659004851
BRINP2	-0.017854553122907	-0.0157840646356867	0.0138505772730128	0.0270875466456835	0.0138288329783608	-0.0743874358438991	-0.0621478896560271	0.0414845011466848	0.0223463551891274	0.20412121098089	0.102250926804652	-0.193518044417055	-0.0410163622896644	-0.0851558698872574	-0.00140383741621002	-0.0164894650386425	-0.0510842873287668	-0.0309768590376734	-0.1092597111624	-0.0354320074011095	-0.0139141945616617	0.20901776698457	0.204449979215778	-0.0900131154198007
BRK1	0.0095721484944567	-0.0107304088700225	0.00134145765120786	0.00151295526798828	-0.0645331395942326	-0.0536827582904767	-0.0420804185259967	-0.0550116270406316	-0.0728372752332818	0.00595603175727305	0.0844615402532214	0.053299040367747	-0.000681478075737124	0.027120629187907	0.0523128541629724	0.00725236033338517	0.0153552308301993	-0.128680695228384	0.0135254006151872	-0.0335413741191978	-0.00248256151855009	0.0896225859384467	0.124447718829813	-0.021518217193294
BRPF1	0.0334153008258679	0.00665719451949726	0.0878714210779406	0.130107214949805	0.094322492867766	0.0279166670869288	-0.0927426898195624	-0.118042578790623	0.164599798620628	0.0468547153743989	0.156988221445653	-0.0674906959957037	-0.0927405958478588	-0.174287055505301	0.0260796030498699	-0.0119622179898399	-0.128724449887702	-0.016425884380301	-0.172020809610614	-0.154996886769335	-0.0684835939360216	0.126521533429006	0.0795629659241049	0.117020329361397
BRPF3	0.0263666355382306	0.126635401291719	0.112896258578862	0.248249192329378	0.0645692919785174	0.0373485534189799	0.114889310109068	0.318801602222248	0.0825190203973861	-0.0413579108821935	-0.112099402254025	-0.0528059664126332	0.11479923220656	0.0250935787333786	-0.0937159218076274	-0.0272180259880751	-0.0882510512991264	-0.069058093708241	-0.00994882412599585	0.0709148539221052	-0.136699068418221	-0.248287411861476	-0.289398219005271	-0.174243034963548
BSN	-0.0673691284109191	0.0875287703488015	0.179775743169173	0.217138020258576	0.0659867815851233	-0.0035690269362374	-0.0397252888975569	-0.0223437760515227	0.00988682348554366	0.19348816787981	-0.120864861288702	-0.0490046940243336	-0.0754739465206096	-0.0263903063232041	0.101448918938104	-0.135544602527276	-0.000210734169718303	0.0165796373156172	-0.136242225618508	-0.119375235884815	0.0400920353177716	-0.124922191319127	-0.0880844232211227	0.0971955428951317
BTAF1	-0.212414033486122	-0.0567600363757262	-0.171236549494557	-0.0921249372111426	-0.158239011465732	-0.180669186667941	-0.0655764006115334	0.123245447620702	0.125030212695898	0.267852578768585	0.263970707332669	-0.149412476164629	0.0660364366219499	-0.13012271733898	-0.0712299007221501	-0.00631545158314809	-0.0859393347711892	-0.19770864167924	-0.082336875742633	0.125590264914209	0.153002637580998	0.290731396736293	0.365633488638216	-0.121007617594796
BTG1	0.28519353366798	-0.0359536852570092	0.134947959756292	0.186942671746404	0.0954832989984875	0.0943036922995912	0.122606886241605	0.145921620863162	-0.223897699878218	-0.207271470068168	-0.211847808130202	-0.167474231320877	0.278092024150926	-0.1661064296757	0.0531134655879159	0.0977820594634041	-0.0844594675419347	0.222184827301877	0.231550960404676	0.177838797262609	-0.171712813923059	-0.258035823183406	-0.460217001520052	-0.138985367246306
BTG2	-0.687110616428094	-2.38692737678842	-1.92247904431157	-0.824241600888763	-0.083928965637097	1.25179485708413	1.84646817019112	1.5110710714314	0.98622707165027	1.17005814194711	-0.0760338796038409	-0.885720648822055	-0.967539566496765	-2.64738635029509	-1.83031783608053	-0.148122570855279	0.568246143678987	1.36419019599276	1.92988754597854	1.37177480082022	0.865526923772497	0.680149715077278	0.0455243147674638	-1.13111049618428
BUB3	0.005861463737942	0.02782435626644	0.00022626240692699	-0.0120320368474501	-0.00299848211881658	0.013922778815686	0.029953025021107	0.0815376978247655	0.0532031660316595	0.0181726679900465	0.0187620075371231	-0.179230911909722	0.00500558789615469	0.00537282299731137	0.0741495809946063	-0.0101858649327561	0.0507959337242891	0.0277395836250704	-0.029033025371652	0.05146490871446	0.0231447103079803	-0.022430010623545	-0.0113450709382629	-0.219881151149364
BX255923.2	0.182600165519074	0.00954014161551198	-0.234652178393346	0.120887857234537	0.319202948318078	0.422025347807115	0.0502291400481272	0.203125181589833	0.171025310757707	0.231548788828104	0.132256822673381	0.0433291350774906	-0.577199056719812	0.47473960452239	-0.19625421551624	-0.594485548273287	-0.168291590933738	7.98704050971599e-05	-0.0334941029235837	-0.187970721905463	-0.24578354504559	0.0599987575019793	-0.415876893165711	0.233418780978346
BX322557.10	-0.0493643511831717	-0.0676907164580859	0.0894633995052392	0.139309443318769	0.020963991970768	-0.152469115850395	0.127571779120546	0.0488353221340569	-0.0959506635114692	-0.0876301793740485	-0.0657203689519326	-0.225626933293562	0.0617778483757012	-0.101718209618366	0.0737778211757904	0.348150263870406	0.00568714065033737	0.119660150125767	-0.0421084477464873	-0.00826062797945058	0.0335464682017378	-0.00012216918680015	-0.183983104851284	0.0119012595559338
C11orf68	-0.0374617049889562	0.0269438233932883	-0.0109450953070802	0.0179898056736005	0.010340579923993	-0.0391552994281017	-0.142068646230959	-0.012193086142374	0.0209746462003618	0.0586004383738191	0.0317711854824998	-0.0344094210199506	-0.044492834104737	0.0500500264172872	-0.0296601622485222	0.0502921046745706	-0.0784185977276874	-0.0326561141207388	-0.105225321060102	-0.149995383078487	0.045655660366393	0.127733464209372	0.134742828531525	0.141587102210986
